sample_id,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9
1822,0.7503397053039074,0.5883287659405104,0.9673610397954792,0.8386276422118433,0.0772303863522741,0.1773765714611001,0.1614082005453724,0.8201904584815637,0.8947373746289684,0.8335222661947049
286,0.3503238173617012,0.5769172282491024,0.0532529483083575,0.0353109581844179,0.383520103097822,0.741476333792864,0.8633065779928837,0.0608869707142609,0.8662628212569311,0.23197095690028
837,0.781043107740826,0.5189681076233204,0.762425725053076,0.5317319569710132,0.4820795344355468,0.8191463919211072,0.7892789131759891,0.9293120254411302,0.929770855675241,0.7721487665011225
458,0.992024338160622,0.4189281543693724,0.2773097832778041,0.0477741165151221,0.9188422346289477,0.2792223547863319,0.4410687933188622,0.0897464734121746,0.3955691223104659,0.7667337896329162
450,0.6262771581856692,0.0213665339726692,0.1896345798691886,0.9362230034946788,0.4793782946947224,0.3767140595316043,0.1777827903986368,0.906239798677644,0.971187526054964,0.9611442061671804
526,0.328814722853476,0.489312661507128,0.7848663374493622,0.965646956129422,0.469082147177409,0.0133597371277604,0.4575242093441287,0.2800920936243466,0.7366273447697259,0.6452085602918667
1618,0.8359412278654592,0.9439029708073134,0.8140264323127212,0.0109694171290082,0.4072366169832114,0.7042696206842983,0.2203156729388073,0.8376613260721038,0.0478880774627615,0.0123992480868989
711,0.7260209529709651,0.9405719979432275,0.9328603847330572,0.7984567884668993,0.1002316496526092,0.0050003250162786,0.6677093473312358,0.0082040959400439,0.5465256208243827,0.8630383775819495
1387,0.43653948417533,0.0526390785651294,0.6311780146169405,0.3076551953491883,0.4601385407505224,0.8613292060166032,0.8697195911229906,0.7184855628013536,0.8318689133412839,0.9061795206840428
1807,0.967031879956056,0.5533098673032851,0.8711768688885387,0.6044327043441164,0.5911949404260393,0.114547098187289,0.801869113874019,0.317087954377734,0.8199161153693039,0.6840811449729681
1189,0.951436567529244,0.995238115971168,0.9249435968999056,0.013882988414864,0.056273969275766,0.905722585170312,0.7990572581475066,0.9999839839631196,0.984136345567673,0.1112164297548297
1249,0.749900547987781,0.3089692108139481,0.859176946372193,0.2448744967165373,0.7699726717586303,0.4571977609640709,0.6697532837108015,0.4877849237000456,0.2925588664518176,0.5100840442200281
1013,0.6284049079588491,0.5827790708035796,0.8548214868177307,0.1070592755388015,0.6192631057071182,0.5471575943501634,0.3939615597009229,0.2051231582509553,0.9238279821800014,0.9332167018395888
597,0.7753968481919224,0.8902437533662851,0.3788226774263228,0.9241736522266532,0.3028786571794434,0.1169962076461804,0.9544893848680268,0.0276624323247708,0.7852121491825198,0.741644669841548
943,0.6909195881438058,0.9721302215682768,0.2992105035017482,0.3644173620961056,0.2118851833542165,0.0298450146872448,0.733729918165025,0.3230927844133061,0.400142371738788,0.8781264563363756
1069,0.0693829172146535,0.855435937546518,0.9734893811936228,0.0168089746522008,0.3952217058862117,0.3704140859682861,0.1107597336075185,0.8546899989235728,0.7776031644905327,0.1664705860717165
878,0.1573900581209357,0.06281876906121,0.974390256593314,0.9874931278962732,0.8170264500611891,0.854115880129987,0.0608462732591048,0.7273582383907043,0.691854325435435,0.7797894004969239
595,0.5870038649532846,0.0188235993130896,0.0161440053907268,0.0194302851387869,0.7755979497576946,0.935375541288179,0.7423031869207323,0.3446321112105618,0.926422190014387,0.5179794240076115
465,0.2546895519320941,0.9479100357124584,0.9683057410169202,0.48325701978631,0.3126936378006719,0.4588764907479564,0.8471621496738039,0.57162035872988,0.3646704412794848,0.2668812358586187
1333,0.1207918361446456,0.2950344214485206,0.828746425266595,0.3149116628543676,0.3571805640995725,0.5285816847613528,0.4118024507015402,0.9643900659804018,0.8819952558095351,0.2999123944075954
887,0.684973206631506,0.0860021688138334,0.3021558334290404,0.9310494021001916,0.3999745715047192,0.9881575745580702,0.794221646936279,0.2405282398471768,0.7202645921426369,0.7557579864227078
1744,0.8942211880559324,0.9430686101341332,0.7837679521598062,0.8955564187862982,0.9177024505293534,0.486074190850271,0.3319286532527581,0.6050239085832555,0.7453943296717651,0.4672270066714979
342,0.9346177606264008,0.9903303336443016,0.6551506741524948,0.1538983730883524,0.9640648879454844,0.3622427834148295,0.3906594666089594,0.5368501400383314,0.8903817212279416,0.1406791082242492
1689,0.9773267670492094,0.0651704271002238,0.8901447333145225,0.4442251349706279,0.9077617924377068,0.6057787781560957,0.5091151997323312,0.8568871491836888,0.0575518828294964,0.0829303587024206
1585,0.298638134287878,0.779072687208108,0.2209507224969922,0.9804895655415472,0.931259467494722,0.0319688438401797,0.0337099360114525,0.9702685217316104,0.688673358424092,0.5739867772503392
753,0.7218476946259981,0.1641282952783265,0.6447221530796348,0.1481315369070074,0.0928192268377182,0.1255479872412809,0.9417922782591815,0.7955441861536177,0.7873875303417377,0.1642427067369223
1871,0.9407512602356192,0.0618958916425861,0.3998788106496213,0.0622094251149511,0.7471723587118347,0.2191869310251628,0.0558744328997903,0.7209435494690127,0.1889808352390062,0.3739852713870906
1668,0.7055717884201231,0.7008281158765146,0.3804213016945934,0.2117416747595534,0.8132894032609576,0.9479192958216144,0.7285699560244834,0.7127444796768962,0.1673908676046664,0.7936151962577452
297,0.4083877722375497,0.5350769592177173,0.976326912359362,0.9634606291628824,0.8308656142640367,0.2945599575468354,0.2427927834394947,0.4383802173432921,0.9992675396515714,0.836271986682293
1948,0.4229296710920841,0.0108221683957843,0.2324681239247061,0.8833698274924827,0.1291971997030833,0.1035854583943915,0.6014629732647154,0.0982533382594522,0.7631322783520301,0.5303646664576005
1089,0.7114941657427982,0.9005330299673255,0.5540838830190551,0.4755393824329144,0.0463476563973457,0.9186980268885812,0.6631006653062812,0.8689745450332732,0.8224019155100156,0.9257217965474988
1837,0.5114348477133849,0.9689888802573018,0.2519959756768115,0.1584846810715167,0.5803095373424809,0.428408107870077,0.3426536768097086,0.4170910985794167,0.7294066329146552,0.8294638896082809
621,0.4527829645084779,0.0771271446556257,0.8772396474926163,0.13465876359936,0.3711055037588375,0.1831273678589631,0.0700205881851993,0.7923078422974548,0.3548999854486797,0.668186605165627
1336,0.791027706425009,0.8917393260429102,0.9964132811241356,0.2076013333465892,0.5785774304668344,0.626951886874369,0.4430317617144036,0.8514322657343393,0.6281932982243781,0.70986363302963
1293,0.5035610798595437,0.8991218455305247,0.8219070116252779,0.9938224829807002,0.424978839481877,0.7601922361059625,0.1054245398322766,0.4600154086655279,0.9666070879425968,0.5895382457080063
1386,0.4734814466464345,0.9063559544107846,0.9294627503197588,0.6387436153341084,0.408032647515038,0.2023088496256548,0.6110522435960275,0.8167157075882154,0.674980110975635,0.9418464690718252
353,0.5155872485604507,0.9264238183726652,0.7064921947710775,0.6572215991666258,0.374955373117992,0.8319594669949101,0.0016594410677891,0.8522020060524892,0.5116708000607635,0.0764732401835659
845,0.8569078744166219,0.2546321785575502,0.64302287714172,0.884721690677637,0.1944159011081335,0.83056143762189,0.2837950042706306,0.9391087539812816,0.998765188482522,0.8583404798996743
1956,0.878171163508841,0.1999335694861759,0.9077395976188084,0.968773993608188,0.8270966926971864,0.499130545730538,0.8734149331826297,0.1044893187001036,0.8356447807574421,0.7543885331520223
304,0.6724175566963628,0.9425678878727728,0.4843582052166016,0.3506233660590194,0.910592844443911,0.1602991074774029,0.3449821825737973,0.7318033501505182,0.6785809755335908,0.6111392025531884
1855,0.9501237327146544,0.5536820375985504,0.1309759108763887,0.926970098500694,0.2200156897561294,0.6929313504271768,0.2480293993847442,0.4555499390201599,0.526541602920139,0.6687367219833613
763,0.3302814197985423,0.0289221749237157,0.8452568422420073,0.0703163148830884,0.0049772366589322,0.1993181161093946,0.3570966881148888,0.4216039545972769,0.8272734626089837,0.6571265464226322
894,0.8175653830757762,0.073273845290847,0.9410109374492128,0.5668882982641719,0.6744356175987525,0.839070881690038,0.9132789151254694,0.3547629101410985,0.5517826730254053,0.0657414693638838
1037,0.7095338396614544,0.6437067910262328,0.7854976796345157,0.426069039950147,0.5511707445721652,0.176453705587958,0.9661787990558623,0.8455464878713985,0.1029089881305646,0.7992483137767126
1407,0.7491816555653256,0.9931321977479588,0.3041555941201138,0.1955618214153237,0.1089343145185976,0.1121564736759997,0.7600451640466926,0.3472716080488699,0.3688703860642544,0.2670984517693416
1213,0.6823815584151458,0.9781260254872312,0.2273361229565867,0.9012995234909098,0.9871862517991632,0.5439664073393338,0.4759121899127464,0.9698829175249932,0.9166227822037836,0.3082016876798531
889,0.4298168739143904,0.0521654474212607,0.8313653986831622,0.0737772893894887,0.5249963759438963,0.909402888502122,0.4670591328143643,0.7623422179597692,0.8248825171091518,0.9874323046036952
1541,0.8116487169357149,0.240769838558406,0.9648025797678984,0.0149345276858468,0.868831156789667,0.97715654048601,0.7457101423150271,0.4783336986225166,0.0036502297486022,0.4217268199953045
787,0.153154129174965,0.9070571614302404,0.2721671512679774,0.954055740301273,0.2177366141403324,0.9463046013551218,0.112969191227331,0.367538484742837,0.8166971787946303,0.6061330112323234
795,0.929948521380892,0.5346777588376573,0.4358548358070284,0.0316632702708503,0.157609476279023,0.1802560724944032,0.9781216043833112,0.1133244139486991,0.971544662980424,0.86099776360278
921,0.9336240235418336,0.1155283023871477,0.0473052862719061,0.1606594529772572,0.8505796085748307,0.5553962018792771,0.1582901082991859,0.1710477341748688,0.7259782939990735,0.3353378897598965
1899,0.1202096124576679,0.188522758426893,0.7035262831521152,0.0982820656691405,0.9895655639493564,0.6384637232242438,0.6959683048958621,0.8667424792345861,0.4862897949305327,0.8132215601456975
1276,0.8561498952823687,0.8986192876458945,0.9880814593243794,0.1380684373363344,0.0381142784180831,0.5356168865599086,0.1726172087526786,0.5190041283676354,0.9485962542636148,0.3418673803364179
1145,0.6616683821859821,0.7514478974536134,0.5777443109215609,0.0775661888775039,0.0633616042479087,0.5763144611535532,0.9385262732621656,0.9859472155260268,0.3533419955182845,0.3232453226712993
1534,0.1391361741061574,0.203697040850435,0.9724858023524868,0.9434283231798144,0.0086104867430106,0.7748093679450316,0.0389202714638966,0.9582147220183822,0.8067569730369917,0.483400716679653
1902,0.2169789830211397,0.9177264872101368,0.1538679563972256,0.8679504783098465,0.4751474999839845,0.0358134304978453,0.8522688634211326,0.6944650115180656,0.865280241727957,0.5793428300459729
784,0.9515409351532368,0.9244951446283208,0.7074242591230542,0.6826867375933516,0.8453899429321573,0.8566437349294611,0.917038979761308,0.0302688878438154,0.535519704794435,0.0494346746486908
669,0.3473939140133234,0.047446030940815,0.1932033729607089,0.110876734402426,0.5909911041953848,0.9739307215304124,0.066275239506518,0.5713412444437268,0.5391124677003348,0.166575180464502
850,0.0384572737948702,0.2329132218366116,0.0548235464854677,0.993358782267951,0.726820119735292,0.9382805200029568,0.0644044259975458,0.1144356337635792,0.9831450339029628,0.0969675870444646
815,0.876656876299369,0.4868574689914923,0.3747130511717914,0.0719382028484868,0.5700621322277569,0.2743214079065803,0.3221167661224933,0.9827274270797476,0.8746604667208812,0.2499017664445333
1223,0.2839803937836073,0.634631278988291,0.983451084071692,0.7606995891004751,0.7042863936894528,0.615721409309198,0.8260066348530366,0.9846201959686848,0.9403101030654062,0.3906104126462346
434,0.5614092134297703,0.5015041020446749,0.0985552209531217,0.1508284704832521,0.2741001285389595,0.7462691131328145,0.3594051825377863,0.8944676826511422,0.932234060150888,0.740068784584644
339,0.6158176491595303,0.7145130422463986,0.4084171494407753,0.9288345341828022,0.6617598401216273,0.5187845404329164,0.0567319610061864,0.4029585346377864,0.9542153637958246,0.1335620989603669
293,0.5411694658094176,0.9546842892993732,0.8440375611870253,0.5215893112192485,0.6411319435750293,0.7626618363911221,0.1669572100636439,0.1888561384652925,0.4418709151365787,0.7300375193805982
